profile,config,nx,nz,mode,strategy,medianSeconds,minimumSeconds,maximumSeconds,trial1,trial2,trial3,trial4,trial5
exponential,1,8,33,overlap,setup,0.00229438333333333,0.00228276805555556,0.00235791805555556,0.00229438333333333,0.00228647638888889,0.00230319444444444,0.00228276805555556,0.00235791805555556
exponential,1,8,33,overlap,source,0.00228515138888889,0.00227270694444444,0.00231143333333333,0.00228515138888889,0.00227270694444444,0.00228835138888889,0.00228129305555556,0.00231143333333333
exponential,1,8,33,overlap,spectral,0.00229645972222222,0.00228984583333333,0.00230406527777778,0.00229941944444444,0.00229427638888889,0.00228984583333333,0.00229645972222222,0.00230406527777778
exponential,1,8,33,overlap,combined,0.00227192777777778,0.00226644583333333,0.00227629444444444,0.0022758375,0.00227192777777778,0.00226644583333333,0.00226762222222222,0.00227629444444444
exponential,1,8,33,successive,production,0.00175282777777778,0.00173656388888889,0.00176291527777778,0.00176291527777778,0.00175282777777778,0.00173656388888889,0.00175622638888889,0.00173707083333333
exponential,1,8,33,successive,baseline,0.00174262361111111,0.00173471388888889,0.00188845833333333,0.00175654861111111,0.00173471388888889,0.00188845833333333,0.00174139305555556,0.00174262361111111
exponential,1,8,33,successive,setup,0.00173556527777778,0.00173008888888889,0.00177655833333333,0.00173556527777778,0.00173008888888889,0.00177655833333333,0.00175321805555556,0.00173343055555556
exponential,1,8,33,successive,source,0.00172564166666667,0.00171938611111111,0.00174815972222222,0.00172362083333333,0.00172564166666667,0.00174815972222222,0.00172740416666667,0.00171938611111111
exponential,1,8,33,successive,spectral,0.00169718472222222,0.001690025,0.00170460972222222,0.00170166666666667,0.00169326527777778,0.00170460972222222,0.001690025,0.00169718472222222
exponential,1,8,33,successive,combined,0.00166894305555556,0.0016658375,0.00168364027777778,0.00167357361111111,0.0016658375,0.00168364027777778,0.00166751944444444,0.00166894305555556
exponential,2,8,65,cold,production,0.00247362916666667,0.00243196666666667,0.00255141666666667,0.00247362916666667,0.00255141666666667,0.00253260555555556,0.00247194305555556,0.00243196666666667
exponential,2,8,65,cold,baseline,0.00244939861111111,0.00241767916666667,0.00250653194444444,0.00244939861111111,0.00241845972222222,0.00241767916666667,0.00250653194444444,0.0024675
exponential,2,8,65,cold,setup,0.00244045694444444,0.00243235833333333,0.00248333055555556,0.00244288333333333,0.00243235833333333,0.00244045694444444,0.00248333055555556,0.00243486388888889
exponential,2,8,65,cold,source,0.0024158125,0.00237131388888889,0.00255416527777778,0.0024158125,0.00242095138888889,0.00239738611111111,0.00255416527777778,0.00237131388888889
exponential,2,8,65,cold,spectral,0.00236615416666667,0.00236384444444444,0.00259833472222222,0.00239088472222222,0.00236615416666667,0.00236384444444444,0.00259833472222222,0.00236415138888889
exponential,2,8,65,cold,combined,0.00229445833333333,0.00228420972222222,0.00230305694444444,0.00228420972222222,0.00229649444444444,0.00229445833333333,0.00229083194444444,0.00230305694444444
exponential,2,8,65,warm,production,0.00162096111111111,0.00159678611111111,0.00162311805555556,0.00162190277777778,0.00162096111111111,0.0016085875,0.00162311805555556,0.00159678611111111
exponential,2,8,65,warm,baseline,0.00159785694444444,0.0015767375,0.00161325,0.00160604166666667,0.00159410972222222,0.00161325,0.0015767375,0.00159785694444444
