time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
327,1.17344985185056,999.999999999999,3324.86649590508,13335.1509646815,-999.800387746896,-0.199488722779443,exponential,waves,density,4,5
367,1.1734498535837,1000,3324.86649696323,13335.1509651365,-999.8003879453,-0.199488664437443,exponential,waves,density,4,5
407,1.17344985466474,1000,3324.86649762582,13335.1509654233,-999.800388153302,-0.199488523078452,exponential,waves,density,4,5
447,1.17344985503532,1000,3324.86649785407,13335.1509655254,-999.800388367741,-0.199488292310008,exponential,waves,density,4,5
487,1.17344985467556,1000,3324.86649763467,13335.1509654371,-999.800388588077,-0.199487983608328,exponential,waves,density,4,5
327,1.1734508710396,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,5,20
367,1.17345087133203,1000,3324.87129053933,13335.1731552188,-999.800000013424,-0.199999929176533,exponential,waves,displacement,5,20
407,1.17345087137619,1000,3324.8712905725,13335.1731551411,-999.800000024374,-0.199999852047985,exponential,waves,displacement,5,20
447,1.17345087136827,1000,3324.8712905839,13335.1731551145,-999.800000032521,-0.199999769564397,exponential,waves,displacement,5,20
487,1.17345087137571,1000,3324.87129057289,13335.1731551405,-999.800000037683,-0.199999683797487,exponential,waves,displacement,5,20
327,1.1734508710396,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,5,10
367,1.17345087133153,999.999999999999,3324.87129053932,13335.1731552187,-999.800000013424,-0.199999929176535,exponential,waves,displacement,5,10
407,1.17345087137684,1000,3324.87129057245,13335.1731551408,-999.800000024374,-0.199999852047989,exponential,waves,displacement,5,10
447,1.17345087136768,1000,3324.87129058385,13335.1731551142,-999.800000032521,-0.199999769564404,exponential,waves,displacement,5,10
487,1.17345087137644,1000,3324.87129057285,13335.1731551402,-999.800000037683,-0.199999683797497,exponential,waves,displacement,5,10
327,1.1734508710396,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,5,5
367,1.17345087133121,999.999999999999,3324.87129053931,13335.1731552187,-999.800000013424,-0.199999929176535,exponential,waves,displacement,5,5
407,1.17345087137661,1000,3324.87129057244,13335.1731551408,-999.800000024374,-0.19999985204799,exponential,waves,displacement,5,5
447,1.17345087136766,1000,3324.87129058385,13335.1731551142,-999.800000032521,-0.199999769564405,exponential,waves,displacement,5,5
487,1.17345087137623,1000,3324.87129057285,13335.1731551402,-999.800000037683,-0.199999683797498,exponential,waves,displacement,5,5
327,1.17345086097651,999.999999999999,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080283,exponential,waves,density,5,20
367,1.17345086107104,999.999999999999,3324.87113577371,13335.1723857216,-999.800013552613,-0.199984445657985,exponential,waves,density,5,20
407,1.17345086112495,999.999999999997,3324.87113580697,13335.1723856439,-999.800013599814,-0.199984398834744,exponential,waves,density,5,20
447,1.17345086114415,999.999999999999,3324.87113581839,13335.1723856173,-999.800013646076,-0.199984346560691,exponential,waves,density,5,20
487,1.17345086112524,1000,3324.87113580731,13335.1723856432,-999.800013691007,-0.199984290897108,exponential,waves,density,5,20
327,1.17345086097651,999.999999999999,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080283,exponential,waves,density,5,10
367,1.17345086107053,1000,3324.87113577369,13335.1723857214,-999.800013552613,-0.199984445657987,exponential,waves,density,5,10
407,1.1734508611256,999.999999999999,3324.87113580693,13335.1723856437,-999.800013599814,-0.199984398834748,exponential,waves,density,5,10
447,1.17345086114353,1000,3324.87113581836,13335.172385617,-999.800013646076,-0.199984346560698,exponential,waves,density,5,10
487,1.17345086112593,1000,3324.87113580727,13335.1723856429,-999.800013691007,-0.199984290897118,exponential,waves,density,5,10
