profile,amplitude,time,config,form,family,rmsError,referenceRMS
exponential,0.4,901,6,split,Aio,9.5106413106668e-22,9.26045482561236e-09
exponential,0.4,901,6,split,Amda,4.82298699962707e-19,7.18967232705943e-09
exponential,0.4,901,6,compatible,Ag_q,1.67610662850502e-25,2.17943565029577e-14
exponential,0.4,901,6,compatible,Ag_0,4.91386266635649e-20,1.270208084426e-11
exponential,0.4,901,6,compatible,Aw_p,1.93413073666644e-12,9.72729542442503e-09
exponential,0.4,901,6,compatible,Aw_m,1.93413073666665e-12,5.71141885515067e-09
exponential,0.4,901,6,compatible,Aio,9.39239265859943e-22,9.26045482561236e-09
exponential,0.4,901,6,compatible,Amda,4.82300140327726e-19,7.18967232705943e-09
exponential,0.4,901,7,divergence,Ag_q,0,2.17943565029577e-14
exponential,0.4,901,7,divergence,Ag_0,0,1.270208084426e-11
exponential,0.4,901,7,divergence,Aw_p,0,9.72729542442503e-09
exponential,0.4,901,7,divergence,Aw_m,0,5.71141885515067e-09
exponential,0.4,901,7,divergence,Aio,0,9.26045482561236e-09
exponential,0.4,901,7,divergence,Amda,0,7.18967232705943e-09
exponential,0.4,901,7,advective,Ag_q,2.14765588125199e-25,2.17943565029577e-14
exponential,0.4,901,7,advective,Ag_0,4.80755016039171e-20,1.270208084426e-11
exponential,0.4,901,7,advective,Aw_p,1.58768751426393e-22,9.72729542442503e-09
exponential,0.4,901,7,advective,Aw_m,1.65693755459743e-22,5.71141885515067e-09
exponential,0.4,901,7,advective,Aio,1.43056659001962e-22,9.26045482561236e-09
exponential,0.4,901,7,advective,Amda,4.84985402315153e-19,7.18967232705943e-09
exponential,0.4,901,7,split,Ag_q,1.07384086329097e-25,2.17943565029577e-14
exponential,0.4,901,7,split,Ag_0,2.4037786925679e-20,1.270208084426e-11
exponential,0.4,901,7,split,Aw_p,9.13611456627908e-23,9.72729542442503e-09
exponential,0.4,901,7,split,Aw_m,9.89732313452034e-23,5.71141885515067e-09
exponential,0.4,901,7,split,Aio,7.45415771853116e-23,9.26045482561236e-09
exponential,0.4,901,7,split,Amda,2.42487077680283e-19,7.18967232705943e-09
exponential,0.4,901,7,compatible,Ag_q,1.07387204502245e-25,2.17943565029577e-14
exponential,0.4,901,7,compatible,Ag_0,2.40377862032361e-20,1.270208084426e-11
exponential,0.4,901,7,compatible,Aw_p,9.88434007855329e-23,9.72729542442503e-09
exponential,0.4,901,7,compatible,Aw_m,9.97824406523603e-23,5.71141885515067e-09
exponential,0.4,901,7,compatible,Aio,9.50759705923109e-23,9.26045482561236e-09
exponential,0.4,901,7,compatible,Amda,2.42491470867967e-19,7.18967232705943e-09
