family,absoluteError,referenceNorm,relativeError,referenceChange,allowanceFraction,referenceFraction,profile,amplitude,time,direction,count,status,referenceNz,withoutBuoyancyError,minimumGamma,maximumSSHOverDepth
Aio,0,0.00018103471252003,0,5.31229796399005e-19,2.93440848443524e-12,2.93440848443524e-10,exponential,1,327,vertical,257,assessed,257,0,0.997177936034074,0.00282206396592614
Amda,0,1.76022913017432e-05,0,1.21200578554316e-16,6.88550010165025e-09,6.88550010165025e-07,exponential,1,327,vertical,257,assessed,257,0,0.997177936034074,0.00282206396592614
Ag_q,9.76511128772245e-19,3.54682791980568e-10,2.75319567470232e-09,7.57282701998696e-21,2.77453883724731e-06,2.13509249399303e-06,exponential,1,901,horizontal,8,assessed,257,2.75319567470232e-09,0.997456761970288,0.00254323802971174
Ag_0,4.54102050256379e-16,9.83235031311934e-08,4.61844864956112e-09,1.10474751183776e-16,5.74203295975739e-06,0.000112358435716824,exponential,1,901,horizontal,8,assessed,257,4.61844864956112e-09,0.997456761970288,0.00254323802971174
Aw_p,1.52651273302857e-10,6.28856220758725e-05,2.42744316210596e-06,3.12205985078423e-12,0.00247708980223207,0.00496466401647067,exponential,1,901,horizontal,8,assessed,257,5.31474154152466e-09,0.997456761970288,0.00254323802971174
Aw_m,1.52633528376434e-10,2.72116250321342e-05,5.6091294877167e-06,3.12205953014358e-12,0.00572386205222664,0.0114732564716073,exponential,1,901,horizontal,8,assessed,257,1.67944788953704e-08,0.997456761970288,0.00254323802971174
Aio,1.65308505689649e-19,0.000178521176239313,9.25988217039574e-16,2.9231691916843e-19,2.56342376011491e-12,1.63743554308052e-10,exponential,1,901,horizontal,8,assessed,257,9.25988217039574e-16,0.997456761970288,0.00254323802971174
Amda,7.26334579960384e-19,8.75983579975909e-06,8.29164606008208e-14,6.31460607993344e-17,7.29150600902358e-09,7.20858954843222e-07,exponential,1,901,horizontal,8,assessed,257,8.29164606008208e-14,0.997456761970288,0.00254323802971174
Ag_q,2.24995122508453e-23,3.54682791980568e-10,6.34355902219185e-14,7.57282701998696e-21,2.14143603513011e-08,2.13509249399303e-06,exponential,1,901,horizontal,12,assessed,257,6.34355902219185e-14,0.99747151828076,0.00252848171923998
Ag_0,4.50360060833172e-19,9.83235031311934e-08,4.58039071525203e-12,1.10474751183776e-16,1.12816474783691e-06,0.000112358435716824,exponential,1,901,horizontal,12,assessed,257,4.58039071525203e-12,0.99747151828076,0.00252848171923998
Aw_p,2.10754884556659e-11,6.28856220758725e-05,3.35140017065235e-07,3.12205985078423e-12,0.000384786657224613,0.00496466401647067,exponential,1,901,horizontal,12,assessed,257,2.14193375432451e-15,0.99747151828076,0.00252848171923998
Aw_m,2.10754884586696e-11,2.72116250321342e-05,7.74503118934706e-07,3.12205953014358e-12,0.000889235683622317,0.0114732564716073,exponential,1,901,horizontal,12,assessed,257,4.77070160850291e-15,0.99747151828076,0.00252848171923998
Aio,1.36075052031617e-19,0.000178521176239313,7.62234794202812e-16,2.9231691916843e-19,2.39967033727906e-12,1.63743554308052e-10,exponential,1,901,horizontal,12,assessed,257,7.62234794202812e-16,0.99747151828076,0.00252848171923998
Amda,4.02704263998789e-19,8.75983579975909e-06,4.59716681002016e-14,6.31460607993344e-17,7.25456121652718e-09,7.20858954843222e-07,exponential,1,901,horizontal,12,assessed,257,4.59716681002016e-14,0.99747151828076,0.00252848171923998
Ag_q,1.11440490022946e-23,3.54682791980568e-10,3.14197622615565e-14,7.57282701998696e-21,2.13823446136066e-08,2.13509249399303e-06,exponential,1,901,horizontal,16,assessed,257,3.14197622615565e-14,0.997456761970288,0.00254323802971174
Ag_0,2.31503779892875e-19,9.83235031311934e-08,2.35451110386068e-12,1.10474751183776e-16,1.12593886824816e-06,0.000112358435716824,exponential,1,901,horizontal,16,assessed,257,2.35451110386068e-12,0.997456761970288,0.00254323802971174
Aw_p,8.47709598623133e-12,6.28856220758725e-05,1.34801814888681e-07,3.12205985078423e-12,0.000184448455051244,0.00496466401647067,exponential,1,901,horizontal,16,assessed,257,2.48047067708385e-15,0.997456761970288,0.00254323802971174
Aw_m,8.47709598843227e-12,2.72116250321342e-05,3.11524797891404e-07,3.12205953014358e-12,0.000426257362596029,0.0114732564716073,exponential,1,901,horizontal,16,assessed,257,5.16288536274218e-15,0.997456761970288,0.00254323802971174
Aio,6.43745786159682e-20,0.000178521176239313,3.6059911755047e-16,2.9231691916843e-19,1.99803466062897e-12,1.63743554308052e-10,exponential,1,901,horizontal,16,assessed,257,3.6059911755047e-16,0.997456761970288,0.00254323802971174
Amda,8.40197338042395e-19,8.75983579975909e-06,9.59147359891726e-14,6.31460607993344e-17,7.30450428441045e-09,7.20858954843222e-07,exponential,1,901,horizontal,16,assessed,257,9.59147359891726e-14,0.997456761970288,0.00254323802971174
Ag_q,2.34979479260077e-23,3.54682791980568e-10,6.62506004162024e-14,7.57282701998696e-21,2.14171753535587e-08,2.13509249399303e-06,exponential,1,901,horizontal,24,assessed,257,6.62506004162024e-14,0.997456761970288,0.00254323802971174
Ag_0,3.17904154134018e-19,9.83235031311934e-08,3.23324682309008e-12,1.10474751183776e-16,1.12681760395845e-06,0.000112358435716824,exponential,1,901,horizontal,24,assessed,257,3.23324682309008e-12,0.997456761970288,0.00254323802971174
Aw_p,3.77375528855512e-12,6.28856220758725e-05,6.00098267931901e-08,3.12205985078423e-12,0.000109656466956942,0.00496466401647067,exponential,1,901,horizontal,24,assessed,257,1.52347471774774e-15,0.997456761970288,0.00254323802971174
Aw_m,3.77375528955061e-12,2.72116250321342e-05,1.38681731983819e-07,3.12205953014358e-12,0.000253414296694796,0.0114732564716073,exponential,1,901,horizontal,24,assessed,257,3.39009771050288e-15,0.997456761970288,0.00254323802971174
Aio,1.13299989934934e-19,0.000178521176239313,6.34658544838691e-16,2.9231691916843e-19,2.27209408791566e-12,1.63743554308052e-10,exponential,1,901,horizontal,24,assessed,257,6.34658544838691e-16,0.997456761970288,0.00254323802971174
Amda,1.13421633604098e-18,8.75983579975909e-06,1.29479177688716e-13,6.31460607993344e-17,7.33806872610616e-09,7.20858954843222e-07,exponential,1,901,horizontal,24,assessed,257,1.29479177688716e-13,0.997456761970288,0.00254323802971174
Ag_q,1.16543377620838e-23,3.54682791980568e-10,3.28584809457637e-14,7.57282701998696e-21,2.13837833282344e-08,2.13509249399303e-06,exponential,1,901,horizontal,32,assessed,257,3.28584809457637e-14,0.99745450531628,0.00254549468371951
Ag_0,1.95824635344826e-19,9.83235031311934e-08,1.99163606979642e-12,1.10474751183776e-16,1.12557599321778e-06,0.000112358435716824,exponential,1,901,horizontal,32,assessed,257,1.99163606979642e-12,0.99745450531628,0.00254549468371951
Aw_p,1.85832454157611e-12,6.28856220758725e-05,2.95508652094434e-08,3.12205985078423e-12,7.91975053736802e-05,0.00496466401647067,exponential,1,901,horizontal,32,assessed,257,1.20474452856792e-15,0.99745450531628,0.00254549468371951
Aw_m,1.85832454158635e-12,2.72116250321342e-05,6.82915680115341e-08,3.12205953014358e-12,0.000183024132725098,0.0114732564716073,exponential,1,901,horizontal,32,assessed,257,3.16983582952207e-15,0.99745450531628,0.00254549468371951
Aio,3.70028822442812e-20,0.000178521176239313,2.07274470310893e-16,2.9231691916843e-19,1.84471001339025e-12,1.63743554308052e-10,exponential,1,901,horizontal,32,assessed,257,2.07274470310893e-16,0.99745450531628,0.00254549468371951
Amda,1.73340362079737e-18,8.75983579975909e-06,1.97880834803438e-13,6.31460607993344e-17,7.40647038321307e-09,7.20858954843222e-07,exponential,1,901,horizontal,32,assessed,257,1.97880834803438e-13,0.99745450531628,0.00254549468371951
Ag_q,1.73995934883441e-23,3.54682791980568e-10,4.90567737757556e-14,7.57282701998696e-21,2.13999815753947e-08,2.13509249399303e-06,exponential,1,901,horizontal,48,assessed,257,4.90567737757556e-14,0.997444314773024,0.00255568522697566
Ag_0,2.32330348268503e-19,9.83235031311934e-08,2.36291772434617e-12,1.10474751183776e-16,1.12594727486856e-06,0.000112358435716824,exponential,1,901,horizontal,48,assessed,257,2.36291772434617e-12,0.997444314773024,0.00255568522697566
Aw_p,7.22728939487716e-13,6.28856220758725e-05,1.14927532817554e-08,3.12205985078423e-12,6.11393934462794e-05,0.00496466401647067,exponential,1,901,horizontal,48,assessed,257,2.25730044772693e-15,0.997444314773024,0.00255568522697566
Aw_m,7.2272893748365e-13,2.72116250321342e-05,2.65595655029856e-08,3.12205953014358e-12,0.000141292130218083,0.0114732564716073,exponential,1,901,horizontal,48,assessed,257,5.09073067832067e-15,0.997444314773024,0.00255568522697566
Aio,1.11243429238768e-19,0.000178521176239313,6.23138563066844e-16,2.9231691916843e-19,2.26057410614387e-12,1.63743554308052e-10,exponential,1,901,horizontal,48,assessed,257,6.23138563066844e-16,0.997444314773024,0.00255568522697566
Amda,4.86977591692353e-18,8.75983579975909e-06,5.55920913158835e-13,6.31460607993344e-17,7.7645104615276e-09,7.20858954843222e-07,exponential,1,901,horizontal,48,assessed,257,5.55920913158835e-13,0.997444314773024,0.00255568522697566
Ag_q,0,3.54682791980568e-10,0,7.57282701998696e-21,2.13509249399303e-08,2.13509249399303e-06,exponential,1,901,horizontal,64,assessed,257,0,0.997443322542516,0.00255667745748444
Ag_0,0,9.83235031311934e-08,0,1.10474751183776e-16,1.12358435716824e-06,0.000112358435716824,exponential,1,901,horizontal,64,assessed,257,0,0.997443322542516,0.00255667745748444
Aw_p,0,6.28856220758725e-05,0,3.12205985078423e-12,4.96466401647067e-05,0.00496466401647067,exponential,1,901,horizontal,64,assessed,257,0,0.997443322542516,0.00255667745748444
Aw_m,0,2.72116250321342e-05,0,3.12205953014358e-12,0.000114732564716073,0.0114732564716073,exponential,1,901,horizontal,64,assessed,257,0,0.997443322542516,0.00255667745748444
Aio,0,0.000178521176239313,0,2.9231691916843e-19,1.63743554308052e-12,1.63743554308052e-10,exponential,1,901,horizontal,64,assessed,257,0,0.997443322542516,0.00255667745748444
Amda,0,8.75983579975909e-06,0,6.31460607993344e-17,7.20858954843222e-09,7.20858954843222e-07,exponential,1,901,horizontal,64,assessed,257,0,0.997443322542516,0.00255667745748444
Ag_q,3.550921534517e-13,3.54682791980568e-10,0.00100115416219898,7.57282701998696e-21,1.00115136088311,2.13509249399303e-06,exponential,1,901,vertical,9,rejected,257,0.00100115416219898,0.997443322542516,0.00255667745748444
Ag_0,4.12727665886257e-09,9.83235031311934e-08,0.0419765013188712,1.10474751183776e-16,41.9765020155332,0.000112358435716824,exponential,1,901,vertical,9,rejected,257,0.0419765013188712,0.997443322542516,0.00255667745748444
Aw_p,5.75717439397911e-08,6.28856220758725e-05,0.000915499315095108,3.12205985078423e-12,0.915548961720714,0.00496466401647067,exponential,1,901,vertical,9,rejected,257,0.000528775709761826,0.997443322542516,0.00255667745748444
Aw_m,6.59340216792111e-08,2.72116250321342e-05,0.00242300934256406,3.12205953014358e-12,2.42312407503973,0.0114732564716073,exponential,1,901,vertical,9,rejected,257,0.0014916897490789,0.997443322542516,0.00255667745748444
Aio,4.97884271561208e-08,0.000178521176239313,0.000278893676397123,2.9231691916843e-19,0.278893676397199,1.63743554308052e-10,exponential,1,901,vertical,9,rejected,257,0.000278893676397123,0.997443322542516,0.00255667745748444
Amda,3.2296306961159e-11,8.75983579975909e-06,3.68686213981856e-06,6.31460607993344e-17,0.00368686934798722,7.20858954843222e-07,exponential,1,901,vertical,9,rejected,257,3.68686213981856e-06,0.997443322542516,0.00255667745748444
Ag_q,1.58013718474475e-16,3.54682791980568e-10,4.45507146236549e-07,7.57282701998696e-21,0.000445527241092968,2.13509249399303e-06,exponential,1,901,vertical,13,assessed,257,4.45507146236549e-07,0.997443322542516,0.00255667745748444
Ag_0,1.87905887852214e-12,9.83235031311934e-08,1.9110983830742e-05,1.10474751183776e-16,0.0191121072207307,0.000112358435716824,exponential,1,901,vertical,13,assessed,257,1.9110983830742e-05,0.997443322542516,0.00255667745748444
Aw_p,3.22420813174707e-09,6.28856220758725e-05,5.12709904953634e-05,3.12205985078423e-12,0.0513206371347128,0.00496466401647067,exponential,1,901,vertical,13,assessed,257,2.68424394151861e-06,0.997443322542516,0.00255667745748444
Aw_m,3.23417889642659e-09,2.72116250321342e-05,0.000118852839277601,3.12205953014358e-12,0.118967571837949,0.0114732564716073,exponential,1,901,vertical,13,assessed,257,1.97114646060088e-06,0.997443322542516,0.00255667745748444
Aio,8.45990561015069e-11,0.000178521176239313,4.73888072460935e-07,2.9231691916843e-19,0.000473888074095716,1.63743554308052e-10,exponential,1,901,vertical,13,assessed,257,4.73888072460935e-07,0.997443322542516,0.00255667745748444
Amda,5.59378939702466e-14,8.75983579975909e-06,6.38572403055603e-09,6.31460607993344e-17,6.39293261937548e-06,7.20858954843222e-07,exponential,1,901,vertical,13,assessed,257,6.38572403055603e-09,0.997443322542516,0.00255667745748444
Ag_q,2.43976977256131e-20,3.54682791980568e-10,6.87873736117139e-11,7.57282701998696e-21,9.0138104611647e-08,2.13509249399303e-06,exponential,1,901,vertical,17,assessed,257,6.87873736117139e-11,0.997443322542516,0.00255667745748444
Ag_0,3.00711534994283e-16,9.83235031311934e-08,3.05838914824914e-09,1.10474751183776e-16,4.18197347431201e-06,0.000112358435716824,exponential,1,901,vertical,17,assessed,257,3.05838914824914e-09,0.997443322542516,0.00255667745748444
Aw_p,1.44014946621892e-09,6.28856220758725e-05,2.29010927884494e-05,3.12205985078423e-12,0.0229507394282499,0.00496466401647067,exponential,1,901,vertical,17,assessed,257,5.91372627057056e-09,0.997443322542516,0.00255667745748444
Aw_m,1.44017756424572e-09,2.72116250321342e-05,5.29250848688756e-05,3.12205953014358e-12,0.0530398174316467,0.0114732564716073,exponential,1,901,vertical,17,assessed,257,6.28162266606385e-09,0.997443322542516,0.00255667745748444
Aio,5.70412610724161e-14,0.000178521176239313,3.19520979382024e-10,2.9231691916843e-19,3.19522616815777e-07,1.63743554308052e-10,exponential,1,901,vertical,17,assessed,257,3.19520979382024e-10,0.997443322542516,0.00255667745748444
Amda,2.81184333930909e-17,8.75983579975909e-06,3.20992699359321e-12,6.31460607993344e-17,1.0418516541659e-08,7.20858954843222e-07,exponential,1,901,vertical,17,assessed,257,3.20992699359321e-12,0.997443322542516,0.00255667745748444
Ag_q,6.6469351543594e-21,3.54682791980568e-10,1.87405064599908e-11,7.57282701998696e-21,4.00913785626985e-08,2.13509249399303e-06,exponential,1,901,vertical,25,assessed,257,1.87405064599908e-11,0.997443322542516,0.00255667745748444
Ag_0,7.64906958313683e-17,9.83235031311934e-08,7.7794925318422e-10,1.10474751183776e-16,1.90153360244032e-06,0.000112358435716824,exponential,1,901,vertical,25,assessed,257,7.7794925318422e-10,0.997443322542516,0.00255667745748444
Aw_p,1.49382298182583e-09,6.28856220758725e-05,2.37546029205772e-05,3.12205985078423e-12,0.0238042495603641,0.00496466401647067,exponential,1,901,vertical,25,assessed,257,2.5184698719501e-14,0.997443322542516,0.00255667745748444
Aw_m,1.49382298190917e-09,2.72116250321342e-05,5.48965003062154e-05,3.12205953014358e-12,0.055011232868914,0.0114732564716073,exponential,1,901,vertical,25,assessed,257,3.71198024731939e-14,0.997443322542516,0.00255667745748444
Aio,8.02456515050984e-19,0.000178521176239313,4.49502144202359e-15,2.9231691916843e-19,6.13245698507893e-12,1.63743554308052e-10,exponential,1,901,vertical,25,assessed,257,4.49502144202359e-15,0.997443322542516,0.00255667745748444
Amda,5.07403936085357e-18,8.75983579975909e-06,5.79239094983163e-13,6.31460607993344e-17,7.78782864334926e-09,7.20858954843222e-07,exponential,1,901,vertical,25,assessed,257,5.79239094983163e-13,0.997443322542516,0.00255667745748444
Ag_q,6.64132245222859e-21,3.54682791980568e-10,1.87246818915095e-11,7.57282701998696e-21,4.00755540388332e-08,2.13509249399303e-06,exponential,1,901,vertical,33,assessed,257,1.87246818915095e-11,0.997443322542516,0.00255667745748444
Ag_0,7.64216515916529e-17,9.83235031311934e-08,7.77247038174416e-10,1.10474751183776e-16,1.90083138743766e-06,0.000112358435716824,exponential,1,901,vertical,33,assessed,257,7.77247038174416e-10,0.997443322542516,0.00255667745748444
Aw_p,1.22098323228974e-09,6.28856220758725e-05,1.94159362980716e-05,3.12205985078423e-12,0.0194655829379275,0.00496466401647067,exponential,1,901,vertical,33,assessed,257,2.62182106208941e-14,0.997443322542516,0.00255667745748444
Aw_m,1.22098323231766e-09,2.72116250321342e-05,4.48699124317568e-05,3.12205953014358e-12,0.044984644994824,0.0114732564716073,exponential,1,901,vertical,33,assessed,257,4.72235360900917e-14,0.997443322542516,0.00255667745748444
Aio,6.40210650038387e-19,0.000178521176239313,3.58618884058979e-15,2.9231691916843e-19,5.22362438365022e-12,1.63743554308052e-10,exponential,1,901,vertical,33,assessed,257,3.58618884058979e-15,0.997443322542516,0.00255667745748444
Amda,4.94154905301305e-18,8.75983579975909e-06,5.64114347114697e-13,6.31460607993344e-17,7.77270389548252e-09,7.20858954843222e-07,exponential,1,901,vertical,33,assessed,257,5.64114347114697e-13,0.997443322542516,0.00255667745748444
Ag_q,6.67557269371862e-21,3.54682791980568e-10,1.88212477308015e-11,7.57282701998696e-21,4.01721196058662e-08,2.13509249399303e-06,exponential,1,901,vertical,49,assessed,257,1.88212477308015e-11,0.997443322542516,0.00255667745748444
Ag_0,7.68617931114624e-17,9.83235031311934e-08,7.81723501133859e-10,1.10474751183776e-16,1.90530785035158e-06,0.000112358435716824,exponential,1,901,vertical,49,assessed,257,7.81723501133859e-10,0.997443322542516,0.00255667745748444
Aw_p,4.32647233248916e-10,6.28856220758725e-05,6.87990702750655e-06,3.12205985078423e-12,0.00692955366756185,0.00496466401647067,exponential,1,901,vertical,49,assessed,257,1.11823212621015e-14,0.997443322542516,0.00255667745748444
Aw_m,4.32647233253682e-10,2.72116250321342e-05,1.58993530427811e-05,3.12205953014358e-12,0.0160140856069129,0.0114732564716073,exponential,1,901,vertical,49,assessed,257,2.82097247169367e-14,0.997443322542516,0.00255667745748444
