interaction,inputA,inputB,output,channel,error,modeA,signA,modeB,signB,referenceStability,productCount,zeroProductCount
46,boundary,wave,mda,u*dx(eta),0.00276033916768518,1,0,8,1,1.92128277052294e-15,32,0
46,boundary,wave,mda,v*dy(eta),0.00276033916768518,1,0,8,1,1.92128277052294e-15,32,0
46,boundary,wave,mda,w*dz(eta),0,1,0,1,1,0,0,32
46,boundary,wave,mda,w*eta*dlogN2,0,1,0,1,1,0,0,32
46,apv,boundary,inertial,u*dx(u),0.00071514108664593,-1,0,1,0,2.44249065417534e-15,8,0
46,apv,boundary,inertial,v*dy(u),0.00071514108664593,-1,0,1,0,2.44249065417534e-15,8,0
46,apv,boundary,inertial,w*dz(u),0,-1,0,1,0,0,0,8
46,apv,boundary,inertial,u*dx(v),0.00071514108664593,-1,0,1,0,2.44249065417534e-15,8,0
46,apv,boundary,inertial,v*dy(v),0.00071514108664593,-1,0,1,0,2.44249065417534e-15,8,0
46,apv,boundary,inertial,w*dz(v),0,-1,0,1,0,0,0,8
46,apv,boundary,mda,u*dx(eta),3.54219059441738e-05,-1,0,1,0,2.83121484963007e-16,8,0
46,apv,boundary,mda,v*dy(eta),3.54219059441738e-05,-1,0,1,0,2.83121484963007e-16,8,0
46,apv,boundary,mda,w*dz(eta),0,-1,0,1,0,0,0,8
46,apv,boundary,mda,w*eta*dlogN2,0,-1,0,1,0,0,0,8
46,boundary,apv,inertial,u*dx(u),0.000715141086645901,1,0,-1,0,2.44249065417534e-15,8,0
46,boundary,apv,inertial,v*dy(u),0.000715141086645901,1,0,-1,0,2.44249065417534e-15,8,0
46,boundary,apv,inertial,w*dz(u),0,1,0,-1,0,0,0,8
46,boundary,apv,inertial,u*dx(v),0.000715141086645911,1,0,-1,0,2.44249065417534e-15,8,0
46,boundary,apv,inertial,v*dy(v),0.000715141086645911,1,0,-1,0,2.44249065417534e-15,8,0
46,boundary,apv,inertial,w*dz(v),0,1,0,-1,0,0,0,8
46,boundary,apv,mda,u*dx(eta),0.000131020066410067,2,0,3,0,2.65303475398125e-16,8,0
46,boundary,apv,mda,v*dy(eta),0.000131020066410067,2,0,3,0,2.65303475398125e-16,8,0
46,boundary,apv,mda,w*dz(eta),0,1,0,-1,0,0,0,8
46,boundary,apv,mda,w*eta*dlogN2,0,1,0,-1,0,0,0,8
46,boundary,boundary,inertial,u*dx(u),0.0104052208305042,2,0,2,0,1.41598394831632e-06,4,0
46,boundary,boundary,inertial,v*dy(u),0.0104052208305042,2,0,2,0,1.41598394831632e-06,4,0
46,boundary,boundary,inertial,w*dz(u),0,1,0,1,0,0,0,4
46,boundary,boundary,inertial,u*dx(v),0.0104052208305042,2,0,2,0,1.41598394831632e-06,4,0
46,boundary,boundary,inertial,v*dy(v),0.0104052208305042,2,0,2,0,1.41598394831632e-06,4,0
46,boundary,boundary,inertial,w*dz(v),0,1,0,1,0,0,0,4
46,boundary,boundary,mda,u*dx(eta),0.000497904091362582,2,0,1,0,1.64240878507307e-07,4,0
46,boundary,boundary,mda,v*dy(eta),0.000497904091362582,2,0,1,0,1.64240878507307e-07,4,0
46,boundary,boundary,mda,w*dz(eta),0,1,0,1,0,0,0,4
46,boundary,boundary,mda,w*eta*dlogN2,0,1,0,1,0,0,0,4
47,wave,wave,wave,u*dx(u),0.0894888390336084,7,-1,8,1,5.8491816508851e-16,256,0
47,wave,wave,wave,v*dy(u),0.0894888390336084,7,1,8,1,5.8491816508851e-16,256,0
47,wave,wave,wave,w*dz(u),0.0894876929233154,7,1,8,1,3.80658712923163e-16,256,0
47,wave,wave,wave,u*dx(v),0.275043404285719,7,1,8,1,2.34470643589665e-15,256,0
47,wave,wave,wave,v*dy(v),0.275043404285719,7,-1,8,1,2.34470643589665e-15,256,0
47,wave,wave,wave,w*dz(v),0.275040374513921,7,1,8,1,1.7417940076147e-15,256,0
47,wave,wave,wave,u*dx(w),0.0135262920136835,8,1,8,1,4.44089209850063e-16,256,0
47,wave,wave,wave,v*dy(w),0.0135262920136835,8,1,8,1,4.44089209850063e-16,256,0
47,wave,wave,wave,w*dz(w),0.0135262934018923,8,1,8,1,3.44198288576359e-16,256,0
47,wave,wave,wave,u*dx(eta),0.373276991453864,8,1,8,1,1.70561489470649e-15,256,0
47,wave,wave,wave,v*dy(eta),0.373276991453864,8,1,8,1,1.70561489470649e-15,256,0
47,wave,wave,wave,w*dz(eta),0.373277029763375,8,1,8,1,1.52545238534388e-15,256,0
47,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
47,wave,apv,wave,u*dx(u),0.00292767931732178,8,1,2,0,4.77669733471539e-16,64,0
47,wave,apv,wave,v*dy(u),0.00292767931732178,8,1,2,0,4.77669733471539e-16,64,0
47,wave,apv,wave,w*dz(u),0.0028993739129815,7,1,3,0,3.55190262735617e-16,64,0
47,wave,apv,wave,u*dx(v),0.00905928250505681,8,1,3,0,1.45343291552789e-15,64,0
47,wave,apv,wave,v*dy(v),0.00905928250505681,8,1,3,0,1.45343291552789e-15,64,0
47,wave,apv,wave,w*dz(v),0.00923079711282129,8,1,3,0,1.34434713745789e-15,64,0
47,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
47,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
47,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
47,wave,apv,wave,u*dx(eta),0.00883340656286446,8,1,3,0,1.53483616506348e-15,64,0
47,wave,apv,wave,v*dy(eta),0.00883340656286446,8,1,3,0,1.53483616506348e-15,64,0
47,wave,apv,wave,w*dz(eta),0.00866878380899611,8,1,3,0,2.39441534732455e-15,64,0
47,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
47,apv,wave,wave,u*dx(u),0.00292767793433171,2,0,8,1,2.71862540457275e-16,64,0
47,apv,wave,wave,v*dy(u),0.00292767793433171,2,0,8,1,2.71862540457275e-16,64,0
47,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
47,apv,wave,wave,u*dx(v),0.00905928336119382,3,0,8,1,1.565558967474e-15,64,0
47,apv,wave,wave,v*dy(v),0.00905928336119382,3,0,8,1,1.565558967474e-15,64,0
47,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
47,apv,wave,wave,u*dx(w),0.000300111973413368,3,0,8,1,4.44089209850063e-16,64,0
47,apv,wave,wave,v*dy(w),0.000300111973413368,3,0,8,1,4.44089209850063e-16,64,0
47,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
47,apv,wave,wave,u*dx(eta),0.00866878352614766,3,0,8,1,1.4674530743498e-15,64,0
47,apv,wave,wave,v*dy(eta),0.00866878352614766,3,0,8,1,1.4674530743498e-15,64,0
47,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
47,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
47,wave,boundary,wave,u*dx(u),0.00178454200392336,1,1,1,0,3.77475828372553e-15,32,0
47,wave,boundary,wave,v*dy(u),0.00178454200392336,1,1,1,0,3.77475828372553e-15,32,0
47,wave,boundary,wave,w*dz(u),0.00930609409626295,2,1,1,0,6.70094891278626e-15,32,0
47,wave,boundary,wave,u*dx(v),0.00864601667050782,1,1,1,0,3.77475828372553e-15,32,0
47,wave,boundary,wave,v*dy(v),0.00864601667050782,1,1,1,0,3.77475828372553e-15,32,0
47,wave,boundary,wave,w*dz(v),0.0438037029849354,2,1,1,0,2.69523761748697e-14,32,0
47,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
47,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
47,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
47,wave,boundary,wave,u*dx(eta),0.00262339130623651,8,1,1,0,3.99680288865056e-15,32,0
47,wave,boundary,wave,v*dy(eta),0.00262339130623651,8,1,1,0,3.99680288865056e-15,32,0
47,wave,boundary,wave,w*dz(eta),0.00286049132955106,2,1,1,0,4.10782519111308e-15,32,0
47,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
47,boundary,wave,wave,u*dx(u),0.000201507767752542,1,0,1,1,2.44249065417534e-15,32,0
47,boundary,wave,wave,v*dy(u),0.000201507767752542,1,0,1,1,2.44249065417534e-15,32,0
47,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
47,boundary,wave,wave,u*dx(v),0.0011218487497343,1,0,1,1,2.66453525910038e-15,32,0
47,boundary,wave,wave,v*dy(v),0.0011218487497343,1,0,1,1,2.66453525910038e-15,32,0
47,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
47,boundary,wave,wave,u*dx(w),0.0013579893625748,1,0,2,1,2.66453525910038e-15,32,0
47,boundary,wave,wave,v*dy(w),0.0013579893625748,1,0,2,1,2.66453525910038e-15,32,0
47,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
47,boundary,wave,wave,u*dx(eta),0.00387356386469463,1,0,8,1,9.70145902138866e-15,32,0
47,boundary,wave,wave,v*dy(eta),0.00387356386469463,1,0,8,1,9.70145902138866e-15,32,0
47,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
47,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
47,apv,boundary,wave,u*dx(u),0.00180134101310235,-1,0,1,0,3.77475828372553e-15,8,0
47,apv,boundary,wave,v*dy(u),0.00180134101310235,-1,0,1,0,3.77475828372553e-15,8,0
47,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
47,apv,boundary,wave,u*dx(v),0.00872531587561556,-1,0,1,0,3.77475828372553e-15,8,0
47,apv,boundary,wave,v*dy(v),0.00872531587561556,-1,0,1,0,3.77475828372553e-15,8,0
47,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
47,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
47,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
47,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
47,apv,boundary,wave,u*dx(eta),0.0024550528991274,3,0,1,0,3.77475828372553e-15,8,0
47,apv,boundary,wave,v*dy(eta),0.0024550528991274,3,0,1,0,3.77475828372553e-15,8,0
47,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
47,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
47,boundary,apv,wave,u*dx(u),0.00019794568500601,1,0,-1,0,2.44249065417534e-15,8,0
47,boundary,apv,wave,v*dy(u),0.00019794568500601,1,0,-1,0,2.44249065417534e-15,8,0
47,boundary,apv,wave,w*dz(u),0,1,0,-1,0,0,0,8
47,boundary,apv,wave,u*dx(v),0.00110428674332837,1,0,-1,0,2.44249065417534e-15,8,0
47,boundary,apv,wave,v*dy(v),0.00110428674332837,1,0,-1,0,2.44249065417534e-15,8,0
47,boundary,apv,wave,w*dz(v),0,1,0,-1,0,0,0,8
47,boundary,apv,wave,u*dx(w),0,1,0,-1,0,0,0,8
47,boundary,apv,wave,v*dy(w),0,1,0,-1,0,0,0,8
47,boundary,apv,wave,w*dz(w),0,1,0,-1,0,0,0,8
47,boundary,apv,wave,u*dx(eta),0.00460367462937359,2,0,3,0,2.22044604925031e-15,8,0
47,boundary,apv,wave,v*dy(eta),0.00460367462937359,2,0,3,0,2.22044604925031e-15,8,0
47,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
47,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
47,boundary,boundary,wave,u*dx(u),0.00578050370010142,2,0,2,0,1.52092986904773e-06,4,0
47,boundary,boundary,wave,v*dy(u),0.00578050370010142,2,0,2,0,1.52092986904773e-06,4,0
47,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
47,boundary,boundary,wave,u*dx(v),0.0276417670735844,1,0,1,0,1.52092986904773e-06,4,0
47,boundary,boundary,wave,v*dy(v),0.0276417670735844,1,0,1,0,1.52092986904773e-06,4,0
47,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
47,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
47,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
47,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
47,boundary,boundary,wave,u*dx(eta),0.011963244014762,2,0,1,0,2.91406603625255e-06,4,0
47,boundary,boundary,wave,v*dy(eta),0.011963244014762,2,0,1,0,2.91406603625255e-06,4,0
47,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
47,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
48,wave,wave,wave,u*dx(u),0.128370657525258,7,1,8,1,7.21433730978009e-16,256,0
48,wave,wave,wave,v*dy(u),0.128370657525258,7,-1,8,1,7.21433730978009e-16,256,0
48,wave,wave,wave,w*dz(u),0.128369221462612,7,1,8,1,7.15992928303263e-16,256,0
48,wave,wave,wave,u*dx(v),0.246291803840869,7,-1,8,1,2.08844411817615e-15,256,0
48,wave,wave,wave,v*dy(v),0.246291803840869,7,1,8,1,2.08844411817615e-15,256,0
48,wave,wave,wave,w*dz(v),0.246289085117332,7,1,8,1,1.4134045180391e-15,256,0
48,wave,wave,wave,u*dx(w),0.0301618400950641,8,1,8,1,5.48683556204501e-16,256,0
48,wave,wave,wave,v*dy(w),0.0301618400950641,8,1,8,1,5.48683556204501e-16,256,0
48,wave,wave,wave,w*dz(w),0.0301618431905858,8,1,8,1,6.98185452460292e-16,256,0
48,wave,wave,wave,u*dx(eta),0.385762551381084,8,1,8,1,2.49221692348909e-15,256,0
48,wave,wave,wave,v*dy(eta),0.385762551381084,8,1,8,1,2.49221692348909e-15,256,0
48,wave,wave,wave,w*dz(eta),0.385762590971989,8,1,8,1,1.42437803734125e-15,256,0
48,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
48,wave,apv,wave,u*dx(u),0.00418843542081886,8,1,3,0,6.04489698623412e-16,64,0
48,wave,apv,wave,v*dy(u),0.00418843542081886,8,1,3,0,6.04489698623412e-16,64,0
48,wave,apv,wave,w*dz(u),0.00426740809599792,8,1,3,0,7.92162227585361e-16,64,0
48,wave,apv,wave,u*dx(v),0.00810349928202159,8,1,3,0,1.19792473805469e-15,64,0
48,wave,apv,wave,v*dy(v),0.00810349928202159,8,1,3,0,1.19792473805469e-15,64,0
48,wave,apv,wave,w*dz(v),0.00825686095750743,8,1,3,0,1.58319714178354e-15,64,0
48,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
48,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
48,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
48,wave,apv,wave,u*dx(eta),0.00914973715980294,8,1,3,0,1.92177375193585e-15,64,0
48,wave,apv,wave,v*dy(eta),0.00914973715980294,8,1,3,0,1.92177375193585e-15,64,0
48,wave,apv,wave,w*dz(eta),0.00897987049232274,8,1,3,0,1.4401807313131e-15,64,0
48,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
48,apv,wave,wave,u*dx(u),0.00418843586749932,3,0,8,1,6.97845345039756e-16,64,0
48,apv,wave,wave,v*dy(u),0.00418843586749932,3,0,8,1,6.97845345039756e-16,64,0
48,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
48,apv,wave,wave,u*dx(v),0.00810350005900502,3,0,8,1,1.38519746610759e-15,64,0
48,apv,wave,wave,v*dy(v),0.00810350005900502,3,0,8,1,1.38519746610759e-15,64,0
48,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
48,apv,wave,wave,u*dx(w),0.000668618111904279,3,0,8,1,6.21322671614747e-16,64,0
48,apv,wave,wave,v*dy(w),0.000668618111904279,3,0,8,1,6.21322671614747e-16,64,0
48,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
48,apv,wave,wave,u*dx(eta),0.00897987030037146,3,0,8,1,1.65614817150882e-15,64,0
48,apv,wave,wave,v*dy(eta),0.00897987030037146,3,0,8,1,1.65614817150882e-15,64,0
48,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
48,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
48,wave,boundary,wave,u*dx(u),0.00395027303033407,1,1,1,0,3.77475828372553e-15,32,0
48,wave,boundary,wave,v*dy(u),0.00395027303033407,1,1,1,0,3.77475828372553e-15,32,0
48,wave,boundary,wave,w*dz(u),0.0199927200680777,2,1,1,0,1.25206307743706e-14,32,0
48,wave,boundary,wave,u*dx(v),0.0077707818577009,1,1,1,0,3.77475828372553e-15,32,0
48,wave,boundary,wave,v*dy(v),0.0077707818577009,1,-1,1,0,3.77475828372553e-15,32,0
48,wave,boundary,wave,w*dz(v),0.0392867702245972,2,1,1,0,2.4468193101284e-14,32,0
48,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
48,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
48,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
48,wave,boundary,wave,u*dx(eta),0.00270669344926688,8,1,1,0,3.99680288865056e-15,32,0
48,wave,boundary,wave,v*dy(eta),0.00270669344926688,8,1,1,0,3.99680288865056e-15,32,0
48,wave,boundary,wave,w*dz(eta),0.00293712566838876,2,1,1,0,4.10782519111308e-15,32,0
48,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
48,boundary,wave,wave,u*dx(u),0.000513777420095279,1,0,1,1,2.66453525910038e-15,32,0
48,boundary,wave,wave,v*dy(u),0.000513777420095279,1,0,1,1,2.66453525910038e-15,32,0
48,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
48,boundary,wave,wave,u*dx(v),0.00101496158103378,1,0,1,1,2.44249065417534e-15,32,0
48,boundary,wave,wave,v*dy(v),0.00101496158103378,1,0,1,1,2.44249065417534e-15,32,0
48,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
48,boundary,wave,wave,u*dx(w),0.00260615726173923,1,0,2,1,2.66453525910038e-15,32,0
48,boundary,wave,wave,v*dy(w),0.00260615726173923,1,0,2,1,2.66453525910038e-15,32,0
48,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
48,boundary,wave,wave,u*dx(eta),0.00399888007073398,1,0,8,1,9.85561639242192e-15,32,0
48,boundary,wave,wave,v*dy(eta),0.00399888007073398,1,0,8,1,9.85561639242192e-15,32,0
48,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
48,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
48,apv,boundary,wave,u*dx(u),0.00398646697277071,-1,0,1,0,3.77475828372553e-15,8,0
48,apv,boundary,wave,v*dy(u),0.00398646697277071,-1,0,1,0,3.77475828372553e-15,8,0
48,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
48,apv,boundary,wave,u*dx(v),0.00784191336884939,-1,0,1,0,3.77475828372553e-15,8,0
48,apv,boundary,wave,v*dy(v),0.00784191336884939,-1,0,1,0,3.77475828372553e-15,8,0
48,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
48,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
48,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
48,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
48,apv,boundary,wave,u*dx(eta),0.00253282050699889,3,0,1,0,3.77475828372553e-15,8,0
48,apv,boundary,wave,v*dy(eta),0.00253282050699889,3,0,1,0,3.77475828372553e-15,8,0
48,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
48,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
48,boundary,apv,wave,u*dx(u),0.000505749879680563,1,0,-1,0,2.44249065417534e-15,8,0
48,boundary,apv,wave,v*dy(u),0.000505749879680563,1,0,-1,0,2.44249065417534e-15,8,0
48,boundary,apv,wave,w*dz(u),0,1,0,-1,0,0,0,8
48,boundary,apv,wave,u*dx(v),0.000999156826262297,1,0,-1,0,2.44249065417534e-15,8,0
48,boundary,apv,wave,v*dy(v),0.000999156826262297,1,0,-1,0,2.44249065417534e-15,8,0
48,boundary,apv,wave,w*dz(v),0,1,0,-1,0,0,0,8
48,boundary,apv,wave,u*dx(w),0,1,0,-1,0,0,0,8
48,boundary,apv,wave,v*dy(w),0,1,0,-1,0,0,0,8
48,boundary,apv,wave,w*dz(w),0,1,0,-1,0,0,0,8
48,boundary,apv,wave,u*dx(eta),0.00475198154098452,2,0,3,0,2.22044604925031e-15,8,0
48,boundary,apv,wave,v*dy(eta),0.00475198154098452,2,0,3,0,2.22044604925031e-15,8,0
48,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
48,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
48,boundary,boundary,wave,u*dx(u),0.0126098264071186,1,0,1,0,1.52092986904773e-06,4,0
48,boundary,boundary,wave,v*dy(u),0.0126098264071186,1,0,1,0,1.52092986904773e-06,4,0
48,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
48,boundary,boundary,wave,u*dx(v),0.0247927570735751,1,0,1,0,1.52092986904773e-06,4,0
48,boundary,boundary,wave,v*dy(v),0.0247927570735751,1,0,1,0,1.52092986904773e-06,4,0
48,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
48,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
48,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
48,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
48,boundary,boundary,wave,u*dx(eta),0.0123685750503142,2,0,1,0,2.91406603625255e-06,4,0
48,boundary,boundary,wave,v*dy(eta),0.0123685750503142,2,0,1,0,2.91406603625255e-06,4,0
48,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
48,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
49,wave,wave,wave,u*dx(u),0.199767767028182,7,1,8,1,1.39540883438522e-15,256,0
49,wave,wave,wave,v*dy(u),0,1,1,1,1,0,0,256
49,wave,wave,wave,w*dz(u),0.199765549733043,7,1,8,1,1.07626414559525e-15,256,0
49,wave,wave,wave,u*dx(v),0.199767767028182,7,1,8,1,1.43493258581929e-15,256,0
49,wave,wave,wave,v*dy(v),0,1,1,1,1,0,0,256
49,wave,wave,wave,w*dz(v),0.199765549733043,7,1,8,1,1.43420256707648e-15,256,0
49,wave,wave,wave,u*dx(w),0.0191156339216605,8,1,8,1,5.17053669204006e-16,256,0
49,wave,wave,wave,v*dy(w),0,1,1,1,1,0,0,256
49,wave,wave,wave,w*dz(w),0.0191156352306214,8,1,8,1,5.47645663844853e-16,256,0
49,wave,wave,wave,u*dx(eta),0.380931128318337,8,1,8,1,1.71043189608256e-15,256,0
49,wave,wave,wave,v*dy(eta),0,1,1,1,1,0,0,256
49,wave,wave,wave,w*dz(eta),0.380931154402911,8,1,8,1,1.73185965853306e-15,256,0
49,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
49,wave,apv,wave,u*dx(u),0,1,1,-1,0,0,0,64
49,wave,apv,wave,v*dy(u),0,1,1,-1,0,0,0,64
49,wave,apv,wave,w*dz(u),0,1,1,-1,0,0,0,64
49,wave,apv,wave,u*dx(v),0.00654339637391865,8,1,3,0,1.25087565333922e-15,64,0
49,wave,apv,wave,v*dy(v),0,1,1,-1,0,0,0,64
49,wave,apv,wave,w*dz(v),0.0066669788195631,8,1,3,0,1.12548147021534e-15,64,0
49,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
49,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
49,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
49,wave,apv,wave,u*dx(eta),0.00902711812065774,8,1,3,0,1.19467138742546e-15,64,0
49,wave,apv,wave,v*dy(eta),0,1,1,-1,0,0,0,64
49,wave,apv,wave,w*dz(eta),0.0088592733170403,8,1,3,0,1.60716628659114e-15,64,0
49,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
49,apv,wave,wave,u*dx(u),0.00654339681757619,3,0,8,1,1.24926244043647e-15,64,0
49,apv,wave,wave,v*dy(u),0,-1,0,1,1,0,0,64
49,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
49,apv,wave,wave,u*dx(v),0.00654339681757625,3,0,8,1,1.32595526349676e-15,64,0
49,apv,wave,wave,v*dy(v),0,-1,0,1,1,0,0,64
49,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
49,apv,wave,wave,u*dx(w),0.000423980894704759,3,0,8,1,4.44089209850063e-16,64,0
49,apv,wave,wave,v*dy(w),0,-1,0,1,1,0,0,64
49,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
49,apv,wave,wave,u*dx(eta),0.00885927316451571,3,0,8,1,1.89283953003391e-15,64,0
49,apv,wave,wave,v*dy(eta),0,-1,0,1,1,0,0,64
49,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
49,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
49,wave,boundary,wave,u*dx(u),0,1,1,1,0,0,0,32
49,wave,boundary,wave,v*dy(u),0,1,1,1,0,0,0,32
49,wave,boundary,wave,w*dz(u),0,1,1,1,0,0,0,32
49,wave,boundary,wave,u*dx(v),0.00406328923227502,1,1,1,0,3.5527136788005e-15,32,0
49,wave,boundary,wave,v*dy(v),0,1,1,1,0,0,0,32
49,wave,boundary,wave,w*dz(v),0.0234110056921659,2,1,1,0,1.57187143859962e-14,32,0
49,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
49,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
49,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
49,wave,boundary,wave,u*dx(eta),0.00229028269917839,8,1,1,0,3.33066907387547e-15,32,0
49,wave,boundary,wave,v*dy(eta),0,1,1,1,0,0,0,32
49,wave,boundary,wave,w*dz(eta),0.00466251091227267,2,1,1,0,3.77475828372553e-15,32,0
49,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
49,boundary,wave,wave,u*dx(u),0.000793202298718511,1,0,1,1,2.66453525910038e-15,32,0
49,boundary,wave,wave,v*dy(u),0,1,0,1,1,0,0,32
49,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
49,boundary,wave,wave,u*dx(v),0.000793202298718406,1,0,1,1,2.66453525910038e-15,32,0
49,boundary,wave,wave,v*dy(v),0,1,0,1,1,0,0,32
49,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
49,boundary,wave,wave,u*dx(w),0.00183862536125864,1,0,2,1,2.22044604925031e-15,32,0
49,boundary,wave,wave,v*dy(w),0,1,0,1,1,0,0,32
49,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
49,boundary,wave,wave,u*dx(eta),0.0039501489394199,1,0,8,1,9.58539172419928e-15,32,0
49,boundary,wave,wave,v*dy(eta),0,1,0,1,1,0,0,32
49,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
49,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
49,apv,boundary,wave,u*dx(u),0,-1,0,1,0,0,0,8
49,apv,boundary,wave,v*dy(u),0,-1,0,1,0,0,0,8
49,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
49,apv,boundary,wave,u*dx(v),0.00411088394836666,-1,0,1,0,3.33066907387547e-15,8,0
49,apv,boundary,wave,v*dy(v),0,-1,0,1,0,0,0,8
49,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
